date,ticker,side,ret
2021-05-28,GNPK,long,-0.04392736137038078
2021-05-28,EWLUD,long,-0.42922375920551536
2021-05-28,PCPC,long,-0.020791701439617394
2021-05-28,MACQU,long,-0.005588018109391357
2021-05-28,DMYI,long,-0.339343379958313
2021-05-28,CBAH,long,-0.03159685040342941
2021-05-28,ACTCU,long,-0.1516392997310092
2021-05-28,NOVN,long,-0.42426894843544893
2021-05-28,THMAU,long,-0.03731005642805707
2021-05-28,MRAC,long,-0.06001256295474755
2021-05-28,HYZN,long,-0.15604116422616499
2021-05-28,TRIRW,long,-0.3402229831171215
2021-05-28,NMPRH,long,-0.28057228215920205
2021-05-28,DCRB,long,-0.15604419842181305
2021-05-28,RNWK,long,-0.48484969635914976
2021-05-28,SEDOD,long,-0.6660953819100466
2021-05-28,GHVI,long,-0.2160492679006054
2021-05-28,TRXC,long,-0.4946236610826088
2021-05-28,KAR,long,0.2897196787097933
2021-05-28,DOMA,long,-0.027983441326825065
2021-05-28,NM,long,0.20814038924322342
2021-05-28,NMPRG,long,-0.2604005608604405
2021-05-28,KUKE,long,-0.09260843184362255
2021-05-28,LOKB,long,-0.057344561744012035
2021-05-28,CHFW,long,-0.031412831192831225
2021-05-28,RAAC,long,-0.16564129235500602
2021-05-28,NEBC,long,-0.0151187255883104
2021-05-28,EPWCF,long,-0.5115729990572554
2021-05-28,ROVR,long,-0.0151187255883104
2021-05-28,NGAB-U,long,-0.06221411584533765
2021-05-28,AMPS,long,-0.03159685040342941
2021-05-28,SPFR,long,-0.08224573876392893
2021-05-28,GRIN_old,long,0.3944320853835248
2021-05-28,NSTB,long,-0.03703585523479036
2021-05-28,TGA,long,0.14799601016527486
2021-05-28,RTPZ,long,-0.14415066469249083
2021-05-28,GHVIW,long,-0.24096030109014432
2021-05-28,VLD,long,-0.08224573876392893
2021-05-28,CAP,long,-0.027983415085808705
2021-05-28,BGRY,long,-0.16564129235500602
2021-05-28,CFAC,long,-0.059404689183220394
2021-05-28,NWIN,long,0.13061225766180518
2021-05-28,CFACW,long,-0.39121067435906853
2021-05-28,TRITW,long,-0.3402229831171215
2021-05-28,CCIV,long,-0.16262953023063376
2021-05-28,MYOV,long,0.13848398406390738
2021-05-28,DCRCU,long,0.0019214592794352114
2021-05-28,CHUCD,long,-0.5815943250761879
2021-05-28,IDAID,long,-0.023303913523375464
2021-05-28,AIMI,long,-0.09875133935915148
2021-05-28,DCRBU,long,0.019641916405454873
2021-05-28,ETACU,long,-0.010404195762028334
2021-05-28,PEAR,long,0.005881602332598934
2021-05-28,FHS,long,-0.20124460200782257
2021-05-28,IPOE,long,0.16102681738209945
2021-05-28,LCAHU,long,0.00606064867966194
2021-05-28,BRDS,long,-0.002840799444562614
2021-05-28,STPK,long,-0.13619265799940083
2021-05-28,CWRK,long,-0.6272709391653869
2021-05-28,ROT,long,0.009966997583401138
2021-05-28,FHSEY,long,-0.2012468949818199
2021-05-28,LBPSW,long,-0.2569725128540966
2021-05-28,WEJO,long,0.01344365185266283
2021-05-28,NGAB,long,-0.01714736056578514
2021-05-28,BROG,long,-0.11283753874273716
2021-05-28,RGLS,long,-0.38201922587701453
2021-05-28,EMBK,long,-0.01714736056578514
2021-05-28,CCRC,long,-0.02225008481492774
2021-05-28,PEARQ,long,0.005881602332598934
2021-05-28,LIII,long,-0.002281914060323742
2021-05-28,HTFB,long,0.0011732419523455828
2021-05-28,IACB,long,-0.020241025240163246
2021-05-28,NVGI,long,0.05555555555555558
2021-05-28,EURN,long,0.13362489182407966
2021-05-28,ISDR,long,-0.0986145965443046
2021-05-28,MACQ,long,-0.0030927560372254748
2021-05-28,CHKEL,long,0.15768422578510477
2021-05-28,EXEEL,long,0.15768422578510477
2021-05-28,CGA,long,-0.1753104230893685
2021-05-28,ADTH,long,-0.0030927560372254748
2021-05-28,CTV,long,-0.020241025240163246
2021-05-28,ICUSF,long,-0.07667467648085546
2021-05-28,TRRB,long,-0.07051275585294703
2021-05-28,PQG,long,0.1592198305334529
2021-05-28,VSPRW,long,0.4594592428674509
2021-05-28,ZY,long,-0.3018542405688851
2021-05-28,SKINW,long,0.4594377925684052
2021-05-28,IMVIQ,long,-0.1339195588152543
2021-05-28,BRPA,long,-0.4315245478036176
2021-05-28,UFS,long,0.3702479279717028
2021-06-30,SYKE,long,2.368341199704947
2021-06-30,GMS,long,1.1104778832426665
2021-06-30,GOODM,long,0.4471537438540534
2021-06-30,RAVN,long,1.0443240174891222
2021-06-30,AMEH,long,1.5359798973966026
2021-06-30,TBIO_old,long,1.123419472402614
2021-06-30,OPINI,long,0.29230954251740027
2021-06-30,EVRI,long,1.7825382215384784
2021-06-30,CVA,long,0.32219454010494686
2021-06-30,ZEUS,long,1.6017007965222834
2021-06-30,LEAF,long,0.6193960913797307
2021-06-30,DRRX,long,-0.16924234568413832
2021-06-30,ETNB,long,-0.5189458938015121
2021-06-30,PTVCB,long,0.639422288776123
2021-06-30,CFB,long,0.4854901761683659
2021-06-30,STND,long,0.03140147764926726
2021-06-30,BCTG,long,-0.011278331350766835
2021-06-30,MIMOQ,long,-0.006860294446076609
2021-06-30,NGA,long,0.06227466328260656
2021-06-30,TRCH,long,4.286248575709635
2021-06-30,MIMO,long,-0.006887607174843158
2021-06-30,LOTZW,long,-0.405949942024601
2021-06-30,USAT,long,0.17860678748172854
2021-06-30,NBA,long,-0.006887607174843158
2021-06-30,DNRRW,long,12.818268422836269
2021-06-30,TRIRF,long,-0.023842927568771155
2021-06-30,TRIT,long,-0.023842927568771155
2021-06-30,TSIAU,long,-0.11643330576556232
2021-06-30,VHAQ,long,-0.02067158092192367
2021-06-30,AUGG,long,-0.4249895233048542
2021-06-30,CERE,long,0.5893041060511892
2021-06-30,TSIA,long,-0.05804953526092671
2021-06-30,SUICD,long,-0.2680165392455167
2021-06-30,OOGI,long,-0.2962356397981979
2021-06-30,WIZP,long,-0.2574257355626336
2021-06-30,ROCCU,long,0.016553975338826632
2021-06-30,MCMJ,long,0.006964063967570544
2021-06-30,FRFRD,long,-0.5636457888032523
2021-06-30,PRO,long,0.0722352869370404
2021-06-30,EXDID,long,-0.4566876031729985
2021-06-30,VCKAU,long,0.007471461699575466
2021-06-30,SNPXD,long,0.08632477810171446
2021-06-30,TRIQD,long,0.28205132907664443
2021-06-30,STIC,long,0.03866909259002771
2021-06-30,IDTY,long,-0.1485119653481447
2021-06-30,VCKA,long,0.0037601553674611043
2021-06-30,IKNX,long,0.9047218108469031
2021-06-30,DNRWW,long,1.2095238821847096
2021-06-30,TRIQ,long,0.28205132907664443
2021-06-30,IDTYD,long,-0.13244609920784822
2021-06-30,ACKIU,long,0.007881766178592153
2021-06-30,BLPGD,long,0.09734467860622908
2021-06-30,IGMS,long,0.04294333281516738
2021-06-30,TLMDW,long,-0.16086486946922973
2021-06-30,TREN,long,-0.4609901851642769
2021-06-30,UTME,long,-0.7252232002398491
2021-06-30,KREFP,long,0.03711237276158563
